sy_snum,sy_pnum,pl_orbper,pl_radj,pl_massj,pl_orbeccen,st_teff,st_rad,st_mass
1,1,2.70729000,,,0.000000,6295.00,1.19,1.12
1,1,2.70729361,,,,6169.00,1.55,1.18
1,1,,0.117,,,6059.00,1.57,
1,1,2.70730640,,,0.000000,6045.00,1.63,1.13
1,1,2.70730672,0.121,,,6150.00,1.56,1.22
1,1,2.70730672,,,0.000000,6287.00,1.13,1.01
1,1,2.70730672,,,0.000000,6287.00,1.13,1.01
1,1,2.70730640,,,,6169.00,1.55,1.18
1,1,2.70730672,,,0.000000,6287.00,1.13,1.01
1,1,5.65378367,,,,5822.00,1.23,1.05
1,1,5.65377733,0.207,,,6058.00,1.18,1.12
1,1,5.65377733,,,0.000000,5988.00,0.93,1.02
1,1,5.65378163,,,0.000000,5988.00,0.93,1.02
1,1,5.65377733,,,0.000000,5988.00,0.93,1.02
1,1,5.65378163,,,,5822.00,1.23,1.05
1,1,5.65371700,,,0.000000,5973.00,0.93,1.03
1,1,5.65376987,,,,5822.00,1.23,1.05
1,1,,0.205,,,5990.00,1.18,
1,1,5.65377733,,,0.000000,5988.00,0.93,1.02
1,1,5.99185702,,,0.000000,6167.00,1.11,1.06
1,1,5.99185702,,,0.000000,6167.00,1.11,1.06
1,1,5.99184900,,,0.000000,6347.00,1.87,1.33
1,1,5.99185702,,,0.000000,6167.00,1.11,1.06
1,1,5.99185827,,,,6106.64,1.66,1.15
1,1,5.99185702,0.209,,,6237.00,1.65,1.29
1,1,,0.233,,,6201.00,1.61,
1,1,5.99176830,,,,6106.64,1.66,1.15
1,1,5.99185827,,,0.000000,6157.00,1.70,1.17
1,1,5.99187235,,,,6106.64,1.66,1.15
1,1,1.40150000,0.124,0.01447,0.210000,3800.00,0.60,0.62
1,1,1.40152604,0.145,0.01281,0.000000,3842.00,0.60,0.61
1,1,1.40152452,0.155,,,3794.00,0.60,
1,1,,,,,,,
1,1,1.40152720,,,,3800.00,0.60,0.62
1,1,8.78100000,,,,3129.00,0.27,0.21
1,4,2.25314000,0.071,,0.100000,3367.00,0.31,0.31
1,4,2.25311360,0.076,0.00126,0.103000,3415.00,0.30,0.27
1,4,,,0.00148,0.167000,,,
1,4,2.25311540,,,0.103000,3367.00,0.31,0.31
1,4,2.25310000,0.071,0.00318,0.120000,3412.00,0.31,0.31
1,4,2.25311340,0.090,,,3469.00,0.31,
1,4,3.69067770,0.124,0.00698,0.103000,3415.00,0.30,0.27
1,4,3.69067950,0.122,,,3469.00,0.31,
1,4,3.69040000,0.120,0.00761,0.070000,3412.00,0.31,0.31
1,4,,,0.00708,0.049000,,,
1,4,3.69067160,,,0.103000,3367.00,0.31,0.31
1,4,3.69062100,0.120,,0.090000,3367.00,0.31,0.31
1,4,3.69067450,0.120,0.00761,0.000000,3412.00,0.31,0.31
1,4,7.45073050,0.272,,,3469.00,0.31,
1,4,7.45073700,,,0.074000,3367.00,0.31,0.31
1,4,,,0.00673,0.098000,,,
1,4,7.45072900,0.141,0.00727,0.000000,3412.00,0.31,0.31
1,4,7.45086000,0.140,,0.200000,3367.00,0.31,0.31
1,4,7.45120000,0.140,0.00727,0.090000,3412.00,0.31,0.31
1,4,7.45072450,0.136,0.00610,0.074000,3415.00,0.30,0.27
1,4,12.79600000,,,0.128000,3415.00,0.30,0.27
1,4,12.81000000,,,0.139000,,,
1,2,24.73712000,0.128,0.02092,0.290000,3131.00,0.19,0.15
1,2,24.73695900,0.154,0.02196,0.060000,3216.00,0.21,0.18
1,2,24.73734116,0.165,,,3131.00,0.22,
1,2,24.73723000,0.154,0.01762,0.043000,3096.00,0.22,0.18
1,2,24.73694000,0.146,0.02007,0.096000,2988.00,0.21,0.19
1,2,24.73721000,,,,3131.00,0.19,0.15
1,2,3.77793290,,,,3216.00,0.21,0.18
1,2,3.77794175,0.140,,,3131.00,0.22,
1,2,3.77793100,0.114,0.00569,0.310000,3216.00,0.21,0.18
1,2,3.77792000,0.104,0.00554,0.274000,2988.00,0.21,0.19
1,2,3.77794000,0.113,0.00601,0.050000,3096.00,0.22,0.18
1,1,1.94954034,0.124,,,3414.00,0.26,
1,1,1.94953780,0.111,0.00733,,3381.00,0.25,0.24
2,3,0.86023250,0.061,,0.033000,3490.00,0.33,0.34
2,3,0.86023220,0.062,0.00110,0.250000,3490.00,0.33,0.34
2,3,0.86024058,0.087,,,3450.00,0.34,
2,3,3.69428400,0.084,,0.039000,3490.00,0.33,0.34
2,3,3.69424700,0.088,0.00440,0.220000,3490.00,0.33,0.34
2,3,3.69426041,0.093,,,3450.00,0.34,
2,3,4.96520686,0.076,,,3450.00,0.34,
2,3,4.96522290,0.088,,0.036000,3490.00,0.33,0.34
1,1,3.81433000,0.097,0.02737,0.000000,3643.00,0.50,0.50
1,1,3.81429070,,,,3643.00,0.50,0.50
1,1,3.81430090,0.099,,,3625.00,0.50,
1,1,3.81433400,0.097,0.00497,0.000000,3643.00,0.50,0.50
1,1,3.71778000,,,0.076000,2861.00,0.14,0.11
1,1,0.46292913,0.116,,,3036.00,0.19,0.15
1,1,0.46288441,0.121,,,3043.00,0.19,
1,1,0.46292964,,,,3036.00,0.19,0.15
1,1,0.46292960,,,,3036.00,0.19,0.15
1,1,2.02908800,0.088,,,3300.00,0.28,0.26
1,1,2.02910665,0.093,,,3194.00,0.29,
1,1,2.02910100,0.087,,0.000000,3289.00,0.29,0.27
1,1,4.05203400,,,,3950.00,0.58,0.59
1,1,4.05203700,0.419,0.09691,0.040000,3950.00,0.58,0.59
1,1,4.05203680,0.442,,,3779.00,0.61,
1,1,4.05203450,,,0.040000,3950.00,0.58,0.59
1,3,0.94799810,0.108,,,2960.00,0.18,0.14
1,3,0.94800500,0.100,,0.000000,2960.00,0.17,0.14
1,3,0.94799454,0.106,,,2940.00,0.17,
1,3,4.98990540,,,,2960.00,0.17,0.14
1,3,4.98990930,0.218,0.02234,0.000080,2960.00,0.18,0.14
1,3,4.98996300,0.206,,0.000000,2960.00,0.17,0.14
1,3,4.98991758,0.266,,,2940.00,0.17,
1,3,2.75343600,0.092,0.00283,0.001500,2960.00,0.18,0.14
1,2,2.72990489,0.121,,,2887.00,0.16,
1,2,2.72990250,0.118,0.04153,,2850.00,0.16,0.12
1,2,8.45746300,0.122,0.07960,,2850.00,0.16,0.12
1,1,14.43990000,,,0.183000,3475.00,0.43,0.43
3,2,5.35882000,0.123,0.00692,0.190000,3337.00,0.28,0.26
3,2,5.35877700,,,0.190000,3337.00,0.28,0.26
3,2,5.35876350,0.120,0.00859,,,0.27,0.26
3,2,5.35876000,0.105,,,3340.00,0.27,0.26
3,2,5.35876570,0.116,0.00903,0.110000,3340.00,0.27,0.26
3,2,5.35877595,0.129,,,3562.00,0.28,
3,2,3.12390350,0.102,0.00485,0.223000,3340.00,0.27,0.26
3,2,3.12389940,0.095,0.00431,,,0.27,0.26
2,2,0.76837931,0.118,0.00774,0.000000,3358.00,0.38,0.38
2,2,0.76844800,0.119,0.00824,0.000000,3331.00,0.37,0.40
2,2,0.76837883,0.118,0.00777,0.032000,3360.00,0.38,0.38
2,2,0.76839038,0.102,,,3329.00,0.37,
2,2,0.76837700,0.120,0.00736,0.064000,3360.00,0.38,0.38
2,2,12.25219600,0.208,0.02209,0.030000,3360.00,0.38,0.38
2,2,12.25213100,0.216,0.01979,0.115000,3360.00,0.38,0.38
2,2,12.25343082,0.205,,,3329.00,0.37,
2,2,12.25220800,,,,3331.00,0.37,0.40
2,2,12.25190000,0.205,0.02706,0.060000,3331.00,0.37,0.40
2,2,12.25228400,0.213,0.02530,0.024000,3358.00,0.38,0.38
1,1,0.79206460,1.157,,,5422.00,0.98,
1,1,0.79205200,0.421,0.09225,0.000000,5443.00,0.95,0.77
1,1,0.79206425,,,,5443.00,0.95,0.77
1,1,0.79206410,0.421,0.09225,0.058000,5480.00,0.95,1.02
1,2,,,,,4194.00,1.61,
1,2,,,,,4194.00,1.61,
1,1,10001.00000000,,27.90000,0.350000,,,0.03
1,1,9697.00000000,,29.40000,0.344000,,,0.03
1,1,3.91405000,0.890,0.81000,0.000000,5000.00,0.82,0.87
1,1,0.13293503,,2.47000,,,,1.40
1,1,2.14878720,1.559,,,7893.00,2.02,
1,1,2.14878000,1.500,3.70000,0.000000,7554.00,2.10,1.72
1,1,2.14877381,1.597,,0.000340,7490.00,2.08,1.90
2,1,2.82406000,1.530,3.10000,0.000000,7800.00,1.92,1.75
2,1,2.82407420,,,,,,
2,1,2.82406910,1.587,,,8004.20,1.84,
2,1,2.82407590,,,,7800.00,1.92,1.75
1,1,,,0.01000,,,,0.06
1,1,,,0.83000,,,,0.30
1,1,,,1.70000,,,,0.69
1,1,,,1.70000,,,,0.69
1,1,,,0.83000,,,,0.30
1,1,,,0.23000,,,,0.67
1,1,,,0.07360,,,,0.21
1,1,,,0.07360,,,,0.21
1,1,,,0.23000,,,,0.67
1,1,,,4.10000,,,,0.56
1,1,,,4.10000,,,,0.56
1,1,2800.00000000,,0.03270,,,,0.56
1,1,2800.00000000,,0.03270,,,,0.56
1,1,,,0.21200,,,,0.52
1,1,,,0.20000,,,,0.38
1,1,1980.00000000,,2.60000,,,,0.19
1,1,1980.00000000,,2.60000,,,,0.19
1,1,,,11.00000,,,,0.16
1,1,,,0.54000,,,,0.58
1,1,,,0.54000,,,,0.58
1,1,,,0.04780,,,,0.12
1,1,,,0.02900,,,,0.11
1,1,,,0.34295,,,,0.64
1,1,,,0.27000,,,,0.18
1,1,,,0.23000,,,,0.16
1,1,,,1.50000,,5950.00,,0.67
1,1,,,1.50000,,,,0.67
1,1,,,0.09000,,,,0.75
1,1,,,0.09000,,,,0.75
1,1,,,0.00150,,,,0.00
1,1,,,0.05300,,,,0.11
1,1,,,,,,,
1,1,,,,,,,
1,1,,,0.05700,,,,0.15
1,1,,,0.05700,,,,0.15
1,1,,,0.05000,,,,0.13
1,1,,,0.04100,,,,0.11
1,1,,,0.08500,,,,0.22
1,1,3000.00000000,,2.40000,,,,0.43
1,1,550.00000000,,2.40000,,,,0.43
1,1,550.00000000,,2.40000,,,,0.43
1,1,3000.00000000,,2.40000,,,,0.43
1,1,,,4.80000,,,,0.86
1,1,,,11.60000,,,,0.39
1,1,,,8.40000,,,,0.49
1,1,,,0.02110,,,,0.10
1,1,,,0.02110,,,,0.10
1,1,,,,,,,0.77
1,1,,,2.74000,,,,0.88
1,1,,,0.02610,,,,0.07
1,1,,,0.02350,,,,0.06
1,1,,,0.06850,,,,0.18
1,1,,,0.01020,,,,0.03
1,1,,,0.01020,,,,0.02
1,1,,,0.06475,,,,0.20
1,1,,,0.10600,,,,0.01
1,1,,,18.00000,,,,0.07
1,1,,,0.10600,,,,0.01
1,1,,,18.00000,,,,0.07
1,1,,,5.30000,,,,0.54
1,1,,,2.80000,,,,0.29
1,1,,,4.80000,,,,0.50
1,1,,,4.10000,,,,0.42
1,1,,,0.65000,,,,0.15
1,1,,,0.62000,,,,0.15
1,1,,,12.00000,,,,0.60
1,1,,,17.00000,,,,0.90
1,1,,,18.00000,,,,0.90
1,1,,,12.00000,,,,0.60
1,1,,,15.00000,,,,0.70
1,1,,,17.00000,,,,0.80
1,1,,,27.00000,,,,0.80
1,1,,,37.00000,,,,1.10
1,1,,,36.00000,,,,1.10
1,1,,,21.00000,,,,0.50
1,1,,,24.00000,,,,0.60
1,1,,,25.00000,,,,0.60
1,1,,,0.03555,,,,0.23
1,1,,,0.07866,,,,0.53
1,1,,,0.14473,,,,0.43
1,1,,,0.21710,,,,0.66
1,1,,,0.01520,,,,0.18
1,1,,,0.01520,,,,0.18
1,1,,,0.01520,,,,0.18
1,1,,,0.01520,,,,0.18
1,1,,,0.40000,,,,0.48
1,1,,,0.40000,,,,0.48
1,1,,,3.70000,,,,0.75
1,1,,,0.60000,,,,0.03
1,1,,,0.63000,,,,0.06
1,1,,,0.48000,,,,0.02
1,1,,,0.58000,,,,0.07
1,1,,,0.63000,,,,0.10
1,1,,,0.58000,,,,0.05
1,1,,,,,,,1.50
2,1,760.00000000,,23.70000,,,,
1,1,77.48000000,,,0.000000,6000.00,2.13,1.26
1,1,120.95100000,,,0.350000,4284.00,,1.35
1,1,121.71000000,,,0.350000,4284.00,39.59,9.06
1,1,121.71000000,,,0.350000,4284.00,21.80,1.35
1,1,511.21000000,,,0.160000,4200.00,,1.37
1,1,6.95800000,,,0.240000,5780.00,0.99,1.01
1,1,6.95900000,,,0.300000,5780.00,,1.01
1,1,6.96000000,,,0.310000,5780.00,,1.01
1,1,5.11800000,,,0.390000,5725.00,0.89,0.96
1,1,5.11800000,,,0.280000,5725.00,,0.96
1,1,5.11800000,,,0.270000,5725.00,,0.96
1,1,4.08700000,,,0.160000,6165.00,,1.14
1,1,4.08700000,,,0.150000,6165.00,,1.14
1,1,2.64730490,,,,3916.00,0.57,0.62
1,1,2.64730680,,,,3916.00,0.57,0.62
1,1,2.64730512,0.947,,,3916.00,0.57,
1,1,2.64729800,1.330,0.81200,0.016000,3916.00,0.57,0.62
1,1,0.76689440,1.205,2.16200,0.000000,4600.00,0.70,0.70
1,1,,0.778,,,5076.00,0.83,
1,1,35.45533000,0.817,0.34400,0.130000,5050.00,0.83,0.86
1,1,35.45598400,,,,,,
1,1,7.53376570,0.947,,,5869.00,1.53,
1,1,7.53280600,1.048,0.20800,0.000000,5690.00,1.59,1.02
1,1,7.53320000,,,,,,
1,1,4.11902700,1.142,4.84000,0.086000,5819.00,1.79,1.30
1,1,4.11970360,0.809,,,5848.80,1.79,
2,1,3.53571300,0.409,,,5222.00,0.86,
2,1,3.53571730,0.444,0.09200,0.000000,5187.00,0.84,0.90
1,1,3.27623000,1.100,0.75100,0.000000,5600.00,0.95,0.99
1,1,4.84532000,1.300,0.66700,0.000000,5550.00,1.21,1.00
1,1,3.24253000,1.240,0.76400,0.000000,5650.00,1.34,1.02
1,1,3.05125000,1.210,0.40900,0.000000,5610.00,1.39,1.00
1,1,3.05205702,1.217,,,5726.00,1.39,
1,1,4.51116400,1.595,0.74000,0.000000,6478.00,1.70,1.64
1,1,4.51112300,,,,6478.00,1.70,1.64
1,1,4.51112280,,,,,,
1,1,4.51112340,1.655,,,6540.60,1.71,
1,1,54.32124230,1.038,,,6207.00,1.82,
1,1,54.18915000,1.070,2.98000,0.432000,5980.00,1.78,1.47
1,1,1.54338970,1.330,2.36000,0.000000,4660.00,0.86,0.72
1,1,4.07643260,1.267,0.61300,0.000000,6057.00,1.24,1.01
1,1,3.46714740,1.038,,,5886.00,1.58,
1,1,3.46787960,1.214,0.52000,0.000000,5820.00,1.64,1.26
1,1,2.82309300,1.023,0.63900,0.000000,5321.00,0.86,0.91
1,1,4.51992790,1.328,0.29200,0.000000,5550.00,1.16,0.96
1,1,3.37043130,1.222,,,5765.00,1.85,
1,1,3.37041810,1.396,0.59300,0.000000,5700.00,1.77,1.07
2,1,1.67537280,1.480,2.38000,,5600.00,0.93,1.02
2,1,1.67515676,1.181,,,5457.00,0.96,
1,1,,0.886,,,5427.90,0.91,
1,1,98.29838000,0.928,0.96000,0.294000,5455.00,0.91,0.94
1,1,1.33723492,0.270,,,5111.90,0.86,
1,1,1.33735050,,,,5143.00,0.84,0.75
1,1,1.33735080,0.284,0.06481,0.000000,5143.00,0.84,0.75
1,1,3.35754770,1.129,,,5013.00,0.75,
1,1,3.35698660,1.136,0.22900,0.000000,4987.00,0.74,0.66
1,1,0.88205850,,,,4730.00,0.75,0.77
1,1,0.88206243,0.748,,,4669.00,0.78,
1,1,0.88205900,1.326,1.33900,0.000000,4730.00,0.75,0.77
1,1,2.49970000,1.090,0.93000,0.010000,5241.00,0.98,0.89
1,1,4.43528840,1.000,,,6245.00,1.38,
1,1,4.43527200,,,,,,
1,1,4.43527000,1.070,2.90000,0.060000,6330.00,1.38,1.34
2,2,5660.00000000,,6.91000,,57000.00,,0.54
2,2,5573.55000000,,7.33000,0.080000,,,
2,2,2883.50000000,,2.30000,0.190000,,,
2,2,2830.00000000,,2.28000,,57000.00,,0.54
2,1,3225.00000000,,,0.120000,40000.00,0.19,0.42
2,2,2985.70000000,,,0.440000,32780.00,0.15,0.46
2,2,3160.00000000,,,0.150000,32780.00,0.15,0.46
2,2,2900.00000000,,2.30000,,32780.00,0.15,0.46
2,2,8799.00000000,,,0.150000,32780.00,0.15,0.46
1,1,,,2.60000,,,,0.63
1,1,,,1.50000,,,,0.36
1,1,,,3.80000,,,,0.46
1,1,,,3.40000,,,,0.46
1,1,,,2.00000,,,,0.29
1,1,,,3.80000,,,,0.46
1,1,,,2.00000,,,,0.29
1,1,,,3.40000,,,,0.46
1,1,,,0.04440,,,,0.69
1,1,,,0.04100,,,,0.49
1,1,,,0.04150,,,,0.65
1,1,3285.00000000,,0.01700,,,,0.22
1,2,1788.50000000,,0.72700,,,,0.51
1,2,,,0.71000,,,,0.50
1,2,4927.50000000,,0.27000,0.150000,,,0.51
1,2,,,0.27000,,,,0.50
2,1,,,0.45307,,,,0.35
2,1,2557.00000000,,0.25171,,,,0.41
1,1,,,0.06000,,,,0.64
2,1,,,0.18000,,,,0.71
1,1,,,4.60000,,,,0.37
1,1,,,,,,,0.40
1,1,,,0.18000,,,,0.42
1,1,,,6.80000,,,,0.43
1,1,,,6.50000,,,,0.43
1,1,,,0.19000,,,,0.41
1,1,,,0.53000,,,,0.26
1,1,,,0.45000,,,,0.26
1,1,,,0.88000,,,,0.21
1,1,,,0.56000,,,,0.14
1,2,,,0.14500,,,,1.06
1,2,,,0.11000,,,,0.82
1,2,,,0.68000,,,,0.82
1,2,,,0.86000,,,,1.06
1,1,,,1.89000,,,,0.02
1,1,,,1.85000,,,,0.02
1,1,,,1.82000,,,,0.02
1,1,,,3.80000,,,,0.59
1,1,,,2.73000,,,,0.44
1,1,,,,,,,
1,1,,,2.60000,,,,0.48
1,1,,,0.39000,,,,0.34
1,1,,,0.39000,,,,0.34
1,1,,,0.47000,,,,0.29
1,1,,,0.47000,,,,0.29
1,1,,,0.16700,,,,0.40
1,1,,,0.09000,,,,0.47
1,1,,,0.11000,,,,0.55
1,1,,,0.06600,,,,0.33
1,1,,,0.12000,,,,0.63
1,1,,,0.11000,,,,0.55
1,1,,,0.13000,,,,0.63
1,1,,,0.06000,,,,0.31
1,1,,,0.07900,,,,0.38
1,1,,,0.07600,,,,0.38
1,1,,,0.11000,,,,0.54
1,1,,,0.11000,,,,0.57
1,1,,,0.09800,,,,0.50
1,1,,,13.00000,,,,0.10
1,1,,,14.00000,,,,0.09
1,1,,,0.29000,,,,0.54
2,1,,,0.00730,,,,0.15
2,1,,,,,,,
2,1,,,0.00522,,,,0.11
2,1,,,,,,,
1,1,,,9.51000,,,,0.29
1,1,,,,,,,
1,1,,,,,,,
1,1,,,9.92000,,,,0.28
1,1,,,,,,,
1,1,,,,,,,
1,1,,,0.64000,,,,0.46
1,1,,,2.70000,,,,0.33
1,1,,,2.70000,,,,0.33
1,1,,,0.65000,,,,0.90
1,1,,,0.47000,,,,0.65
1,1,,,0.51000,,,,0.71
1,1,,,0.65000,,,,0.90
1,1,,,72.16000,,,,9.90
1,1,,,4.35000,,,,0.69
1,1,,,48.62000,,,,9.81
1,1,,,0.57000,,,,0.52
1,1,,,3.73000,,,,0.73
1,1,,,3.09000,,,,0.62
1,1,,,,,,,
1,1,,,3.68000,,,,0.73
1,2,,,,,,,
1,2,,,0.17300,,,,0.39
1,2,,,0.17400,,,,0.40
1,2,,,0.26200,,,,0.39
1,2,,,0.26300,,,,0.40
1,1,,,0.56000,,,,0.51
1,1,,,0.72000,,,,0.10
1,1,,,3.90000,,,,0.33
1,1,,,3.40000,,,,0.30
1,1,,,3.40000,,,,0.30
1,1,,,3.90000,,,,0.33
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,0.06600,,,,0.38
1,1,,,2.54000,,,,0.34
1,1,,,0.05630,,,,0.55
1,1,,,,,,,
1,1,,,,,,,
1,1,,,0.40100,,,,0.09
1,1,,,2.33100,,,,0.05
1,1,,,0.39700,,,,0.09
1,1,,,0.43300,,,,0.08
1,1,,,2.63400,,,,0.06
1,1,,,0.42700,,,,0.08
1,1,,,4.10000,,,,0.13
1,1,,,4.10000,,,,0.13
2,1,,,4.42000,,,,0.66
2,1,,,2.75000,,,,0.81
2,1,,,2.74000,,,,0.80
2,1,,,4.18000,,,,0.72
2,1,,,3.01000,,,,0.65
2,1,,,1.17000,,,,0.63
1,1,,,0.43000,,,,0.28
1,1,,,0.43000,,,,0.30
1,1,,,0.43000,,,,0.31
1,1,,,0.63000,,,,0.41
1,1,,,0.73000,,,,0.45
1,1,,,0.74000,,,,0.48
1,1,,,0.71000,,,,0.46
1,1,1220.00000000,,13.38000,0.420000,,,0.88
1,1,1110.00000000,,13.38000,0.420000,,,0.89
1,1,,,0.00450,,,,0.08
1,1,,,0.00450,,,,0.08
1,1,,,0.00450,,,,0.08
1,1,,,0.00450,,,,0.08
1,1,,,0.01600,,,,0.37
1,1,,,0.00450,,,,0.08
1,1,,,0.00450,,,,0.08
1,1,,,0.01600,,,,0.37
1,1,,,0.00450,,,,0.08
1,1,,,0.00450,,,,0.08
1,1,,,0.79000,,,,0.10
1,1,,,,,,,
1,1,,,4.98000,,,,0.68
1,1,,,0.02385,,,,0.36
1,1,,,0.02816,,,,0.40
1,1,,,0.01029,,,,0.40
1,1,,,0.40100,,,,0.25
1,1,,,0.18900,,,,0.28
1,1,,,0.41000,,,,0.56
1,1,,,,,,,
1,1,,,0.59781,,,,0.52
1,1,,,0.94076,,,,0.67
1,1,,,1.58576,,,,0.65
1,1,,,0.02627,,,,0.45
1,1,,,0.04908,,,,0.50
1,1,,,0.01636,,,,0.32
1,1,,,0.02291,,,,0.32
1,1,,,0.02196,,,,0.43
1,1,,,0.02800,,,,0.20
1,1,,,0.02800,,,,0.20
1,1,,,0.51000,,,,0.70
1,1,,,1.62000,,,,0.32
1,1,,,5.53000,,,,0.55
1,1,,,3.02000,,,,0.45
1,1,,,1.59000,,,,0.21
1,1,,,1.62000,,,,0.21
1,1,,,3.80000,,,,0.46
1,1,,,5.90000,,,,0.63
1,1,,,5.75000,,,,0.60
1,1,,,5.67000,,,,0.65
1,1,,,6.23000,,,,0.65
1,1,,,5.30000,,,,0.60
1,1,,,11.28000,,,,0.81
1,1,,,,,,,
1,1,,,13.16000,,,,0.85
1,1,,,,,,,
1,1,,,10.33000,,,,0.77
1,1,,,13.27000,,,,0.85
1,1,,,0.01400,,,,0.23
1,1,,,,,,,
1,1,,,,,,,
1,1,,,,,,,
1,1,,,0.01394,,,,0.23
1,1,,,0.75000,,,,0.04
1,1,,,0.04600,,,,0.45
1,1,,,0.04600,,,,0.45
1,1,,,,,,,
1,1,,,0.00755,,,,0.44
1,1,,,0.01847,,,,0.44
1,1,,,0.01658,,,,0.38
1,1,,,0.01520,,,,0.33
1,1,,,0.01721,,,,0.34
1,1,,,0.00843,,,,0.48
1,1,,,0.01532,,,,0.41
1,1,,,0.09100,,,,0.63
1,1,,,0.15000,,,,0.70
1,1,,,0.14000,,,,0.69
1,1,,,0.02014,,,,0.10
1,1,,,0.05129,,,,0.63
1,1,,,0.05129,,,,0.63
1,1,,,0.05129,,,,0.63
1,1,,,0.05129,,,,0.63
1,1,,,0.05129,,,,0.63
1,1,,,0.05129,,,,0.63
1,1,,,0.06324,,,,0.47
1,1,,,0.06324,,,,0.47
1,1,,,0.06324,,,,0.47
1,1,,,0.06324,,,,0.47
1,1,,,0.06324,,,,0.47
1,1,,,0.06324,,,,0.47
1,1,,,0.01960,,,,0.20
1,1,,,0.02062,,,,0.20
1,1,,,0.32000,,,,0.25
1,1,,,0.00374,,,,0.15
1,1,,,0.04622,,,,0.23
1,1,,,0.04383,,,,0.23
1,1,,,0.00409,,,,0.20
1,1,,,0.01250,,,,0.12
1,1,,,0.01250,,,,0.12
1,1,,,3.90000,,5912.00,,0.83
1,1,3140.00000000,,4.50000,0.000000,5912.00,,1.00
1,1,,,1.10000,,5912.00,,0.47
1,1,5480.00000000,,4.80000,0.000000,5912.00,,1.00
1,1,,,3.90000,,5912.00,,0.83
1,1,,,1.10000,,5912.00,,0.47
1,1,,,0.21000,,,,0.07
1,1,,,0.27000,,,,0.10
1,1,,,1.65000,,,,0.60
1,1,,,0.26000,,,,0.09
1,1,,,0.38000,,,,0.14
1,1,,,0.37000,,,,0.13
1,1,,,0.38000,,,,0.13
1,1,,,1.68000,,,,0.62
1,1,,,1.62000,,,,0.59
1,1,,,0.89000,,,,0.72
1,1,,,1.34000,,,,0.54
1,1,,,0.02014,,,,0.47
1,2,,,1.80000,,,,0.18
1,2,,,1.80000,,,,0.18
1,2,,,1.80000,,,,0.18
1,2,,,1.80000,,,,0.18
1,2,,,2.80000,,,,0.18
1,2,,,2.80000,,,,0.18
1,2,,,2.80000,,,,0.18
1,2,,,2.80000,,,,0.18
1,1,,,0.91000,,,,0.48
1,1,,,0.91000,,,,0.48
1,1,,,0.86000,,,,0.48
1,1,,,0.06000,,,,0.69
1,1,,,0.05600,,,,0.69
1,1,,,0.04300,,,,0.69
1,1,,,0.00661,,,,0.09
1,1,,,0.02643,,,,0.37
1,1,,,0.20000,,,,0.16
1,1,,,0.19000,,,,0.14
1,1,,,0.19000,,,,0.14
1,1,,,0.20000,,,,0.16
1,1,,,0.20000,,,,0.16
1,1,,,0.69000,,,,1.13
1,1,,,0.67000,,,,1.11
1,1,,,0.74000,,,,1.18
1,1,,,,,,,
1,1,,,0.95000,,,,0.28
1,1,,,0.95000,,,,0.28
1,1,,,0.99000,,,,0.28
1,1,,,0.77000,,,,0.43
1,1,,,0.97000,,,,0.09
2,1,,,4.40000,,,,0.42
2,1,,,4.40000,,,,0.42
1,1,,,7.12000,,,,0.91
1,1,,,6.95400,,,,0.85
1,1,,,7.12900,,,,0.91
1,1,,,7.12400,,,,0.91
1,1,,,7.09000,,,,0.86
1,1,,,6.22000,,,,0.59
2,1,,,0.51000,,,,0.27
1,1,,,3.34000,,,,0.45
1,1,,,3.26000,,,,0.42
1,2,,,3.43000,,,,0.92
1,2,,,3.21000,,,,0.92
1,2,,,10.22000,,,,0.92
1,2,,,10.14000,,,,0.92
1,1,,,3.34000,,,,0.66
1,1,,,14.20000,,,,0.80
1,1,,,0.00629,,,,0.48
1,1,,,0.00566,,,,0.42
1,1,,,0.00787,,,,0.50
1,1,,,0.00629,,,,0.43
1,1,,,0.00774,,,,0.60
1,1,,,0.00780,,,,0.61
1,1,,,0.00787,,,,0.62
1,1,,,1.74700,,,,0.55
2,1,,,3.10000,,,,0.58
2,1,,,2.20000,,,,0.57
2,1,,,2.50000,,,,0.60
2,1,,,5.40000,,,,0.56
1,1,,,0.11673,,,,0.68
1,1,,,0.11673,,,,0.68
1,1,,,0.11673,,,,0.68
1,1,,,0.11673,,,,0.68
1,1,,,0.11673,,,,0.68
1,1,,,0.11673,,,,0.68
2,1,,,4.36000,,,,0.71
1,1,3.10140000,1.519,0.66000,0.000000,6220.00,1.21,1.22
1,1,,1.140,0.63000,,6075.00,1.14,1.17
1,1,3.10129000,1.220,0.61000,,5960.00,1.14,1.10
1,1,3.10127800,1.720,0.68000,,6075.00,1.52,1.28
1,1,3.10127800,1.250,1.13000,0.820000,5950.00,1.17,1.14
